timestamp,world_index,world_index_corrected,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
0.224168,6,6,1.000000,0.563866,0.378675,112.030943,3d c++,360.874238,298.236158,96.828130,112.030943,-48.771485,4.678339,0.889493,47.000000,6.179583,-1.016480,36.613471,12.000000,1.646125,2.498547,26.073436,-0.377788,0.292919,-0.878336,2.339169,1.868075,-1.976994,424.642954,222.787280,406.407800,406.407800,90.000000
0.232746,7,7,1.000000,0.564397,0.378489,111.890574,3d c++,361.214230,298.325248,96.751832,111.890574,-48.947566,4.671376,0.889380,47.000000,6.179583,-1.016480,36.613471,12.000000,1.660457,2.501761,26.068354,-0.376594,0.293187,-0.878760,2.335688,1.868355,-1.975671,424.642954,222.787280,406.407800,406.407800,90.000000
0.238334,7,7,1.000000,0.564720,0.378296,111.589553,3d c++,361.420972,298.418151,96.511359,111.589553,-49.068665,4.658205,0.889332,47.000000,6.179583,-1.016480,36.613471,12.000000,1.669479,2.505205,26.065642,-0.375842,0.293474,-0.878986,2.329102,1.868655,-1.974855,424.642954,222.787280,406.407800,406.407800,90.000000
0.253906,7,7,1.000000,0.565531,0.377822,111.264334,3d c++,361.939792,298.645414,96.276269,111.264334,-49.368946,4.643147,0.889336,47.000000,6.179583,-1.016480,36.613471,12.000000,1.691566,2.514009,26.059166,-0.374001,0.294207,-0.879525,2.321573,1.869422,-1.972863,424.642954,222.787280,406.407800,406.407800,90.000000
0.257905,7,7,1.000000,0.566616,0.377187,110.973435,3d c++,362.634409,298.950011,96.083159,110.973435,-49.771314,4.629053,0.889116,47.000000,6.179583,-1.016480,36.613471,12.000000,1.720943,2.525951,26.050719,-0.371553,0.295203,-0.880229,2.314527,1.870464,-1.970216,424.642954,222.787280,406.407800,406.407800,90.000000
0.262322,7,7,0.807856,0.566292,0.377163,111.498838,3d c++,362.426778,298.961538,96.491811,111.498838,-49.682075,4.651800,0.889172,47.000000,6.179583,-1.016480,36.613471,12.000000,1.711729,2.527309,26.055069,-0.372321,0.295316,-0.879867,2.325900,1.870582,-1.971104,424.642954,222.787280,406.407800,406.407800,90.000000
0.273921,8,8,0.741237,0.541361,0.413295,81.287242,3d c++,346.471241,281.618624,70.816368,81.287242,-36.728852,3.412050,0.889205,47.000000,6.179583,-1.016480,36.613471,12.000000,1.072579,1.774199,26.119157,-0.425584,0.232557,-0.874526,1.706025,1.805502,-2.023703,424.642954,222.787280,406.407800,406.407800,90.000000
0.280055,8,8,0.260214,0.554964,0.377686,110.727819,3d c++,355.177244,298.710552,94.457198,110.727819,-46.578136,4.646471,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,1.411784,2.527899,26.187279,-0.397317,0.295365,-0.868849,2.323235,1.870634,-1.999697,424.642954,222.787280,406.407800,406.407800,90.000000
0.288061,8,8,0.210603,0.550088,0.380578,110.930516,3d c++,352.056261,297.322449,94.284956,110.930516,-44.874112,4.664412,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,1.280214,2.472431,26.229653,-0.408281,0.290743,-0.865318,2.332206,1.865799,-2.011653,424.642954,222.787280,406.407800,406.407800,90.000000
0.298335,9,9,0.062870,0.577804,0.384680,112.745032,3d c++,369.794559,295.353639,99.698506,112.745032,-51.875136,4.670087,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,2.009635,2.359810,25.879776,-0.347496,0.281357,-0.894475,2.335044,1.856005,-1.941342,424.642954,222.787280,406.407800,406.407800,90.000000
0.313917,9,9,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.316874,9,9,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.322275,9,9,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.330304,10,10,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.344378,10,10,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.355023,10,10,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.368540,11,11,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.386408,11,11,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.402100,12,12,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.408174,12,12,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.418776,12,12,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.424266,12,12,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.439359,13,13,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.446295,13,13,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.454303,13,13,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.470433,14,14,0.000000,0.500000,0.500000,0.000000,3d c++,320.000000,240.000000,0.000000,0.000000,90.000000,0.000000,0.866466,47.000000,6.179583,-1.016480,36.613471,12.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,424.642954,222.787280,406.407800,406.407800,90.000000
0.474290,14,14,0.801879,0.460939,0.672574,76.191623,3d c++,295.001189,157.164376,53.139365,76.191623,25.685720,3.359215,0.865686,47.000000,6.179583,-1.016480,36.613471,12.000000,-1.154629,-3.685472,27.498329,-0.611184,-0.222416,-0.759595,1.679607,1.346504,-2.248347,424.642954,222.787280,406.407800,406.407800,90.000000
0.485341,14,14,0.226467,0.473394,0.628839,106.373820,3d c++,302.972123,178.157401,81.118110,106.373820,19.293797,4.613947,0.865686,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.832195,-2.710625,27.023641,-0.584315,-0.141179,-0.799152,2.306973,1.429144,-2.202136,424.642954,222.787280,406.407800,406.407800,90.000000
0.491089,14,14,0.317424,0.471713,0.634952,105.801559,3d c++,301.896201,175.223068,79.806327,105.801559,20.274644,4.598176,0.865686,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.879909,-2.845768,27.083661,-0.588291,-0.152441,-0.794151,2.299088,1.417759,-2.208371,424.642954,222.787280,406.407800,406.407800,90.000000
0.509810,15,15,0.894457,0.480078,0.640517,96.995074,3d c++,307.249728,172.551867,74.806217,96.995074,22.223908,4.189317,0.865301,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.627128,-2.943582,26.920434,-0.567226,-0.160592,-0.807753,2.094659,1.409506,-2.183015,424.642954,222.787280,406.407800,406.407800,90.000000
0.515443,15,15,0.798074,0.478831,0.628858,109.492614,3d c++,306.451964,178.147994,84.857032,109.492614,19.833809,4.729379,0.865322,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.682577,-2.701408,26.914411,-0.571847,-0.140411,-0.808255,2.364690,1.429920,-2.186543,424.642954,222.787280,406.407800,406.407800,90.000000
0.522606,15,15,0.339637,0.478166,0.632675,106.437211,3d c++,306.025975,176.316057,82.091634,106.437211,20.506562,4.601119,0.865097,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.696377,-2.783304,26.938787,-0.572997,-0.147235,-0.806224,2.300559,1.423024,-2.188679,424.642954,222.787280,406.407800,406.407800,90.000000
0.531430,16,16,0.949971,0.482117,0.635525,104.190454,3d c++,308.554946,174.948197,81.124818,104.190454,21.485266,4.491397,0.865082,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.580668,-2.835368,26.867156,-0.563354,-0.151574,-0.812193,2.245699,1.418636,-2.177228,424.642954,222.787280,406.407800,406.407800,90.000000
0.542941,16,16,0.898282,0.482972,0.634423,105.512739,3d c++,309.102328,175.476991,82.421611,105.512739,21.364612,4.545092,0.865044,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.558660,-2.810634,26.847351,-0.561520,-0.149513,-0.813843,2.272546,1.420721,-2.174753,424.642954,222.787280,406.407800,406.407800,90.000000
0.552504,16,16,0.984288,0.483906,0.634065,106.175844,3d c++,309.699630,175.648812,83.178502,106.175844,21.397693,4.570356,0.864586,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.533420,-2.801408,26.828297,-0.559417,-0.148744,-0.815431,2.285178,1.421498,-2.172090,424.642954,222.787280,406.407800,406.407800,90.000000
0.558293,16,16,1.000000,0.484856,0.632600,107.931510,3d c++,310.307923,176.351825,84.866546,107.931510,21.213849,4.642169,0.863895,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.509561,-2.769010,26.806127,-0.557429,-0.146044,-0.817279,2.321085,1.424228,-2.169377,424.642954,222.787280,406.407800,406.407800,90.000000
0.566364,17,17,0.963935,0.486230,0.630750,108.591056,3d c++,311.187185,177.239842,85.839903,108.591056,21.002400,4.665068,0.863700,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.471982,-2.727167,26.773236,-0.554297,-0.142557,-0.820020,2.332534,1.427752,-2.165202,424.642954,222.787280,406.407800,406.407800,90.000000
0.581796,17,17,0.877010,0.487477,0.629868,109.214407,3d c++,311.985023,177.663439,86.684051,109.214407,20.965961,4.687262,0.864035,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.438020,-2.706284,26.746765,-0.551467,-0.140817,-0.822225,2.343631,1.429510,-2.161586,424.642954,222.787280,406.407800,406.407800,90.000000
0.585040,17,17,0.948717,0.489336,0.629652,109.583639,3d c++,313.175143,177.766903,87.424489,109.583639,21.134010,4.696717,0.863630,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.386529,-2.698418,26.711085,-0.547176,-0.140162,-0.825199,2.348359,1.430172,-2.156314,424.642954,222.787280,406.407800,406.407800,90.000000
0.590290,17,17,0.901977,0.490568,0.628476,109.685674,3d c++,313.963453,178.331591,87.875171,109.685674,21.038867,4.696482,0.863475,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.352246,-2.671214,26.683865,-0.544319,-0.137895,-0.827467,2.348241,1.432461,-2.152645,424.642954,222.787280,406.407800,406.407800,90.000000
0.603757,18,18,0.312138,0.492770,0.627994,108.088241,3d c++,315.372811,178.562783,87.146044,108.088241,21.203634,4.620511,0.863475,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.288107,-2.656390,26.639521,-0.538974,-0.136659,-0.831162,2.310256,1.433708,-2.146087,424.642954,222.787280,406.407800,406.407800,90.000000
0.613330,18,18,0.990000,0.498109,0.618220,110.131585,3d c++,318.789583,183.254533,90.613942,110.131585,19.771685,4.687564,0.863989,47.000000,6.179583,-1.016480,36.613471,12.000000,-0.143519,-2.441930,26.514636,-0.526925,-0.118787,-0.841570,2.343782,1.451728,-2.130202,424.642954,222.787280,406.407800,406.407800,90.000000
0.643948,18,19,0.845632,0.506251,0.610934,110.869774,3d c++,324.000466,186.751897,93.380953,110.869774,19.118177,4.692129,0.864114,47.000000,6.179583,-1.016480,36.613471,12.000000,0.078966,-2.277582,26.357151,-0.508385,-0.105092,-0.854693,2.346064,1.465510,-2.107395,424.642954,222.787280,406.407800,406.407800,90.000000
0.651717,18,19,0.990000,0.509522,0.606371,111.072419,3d c++,326.093775,188.941815,94.469997,111.072419,18.451580,4.690207,0.864418,47.000000,6.179583,-1.016480,36.613471,12.000000,0.167773,-2.178224,26.293176,-0.500984,-0.096812,-0.860025,2.345103,1.473832,-2.098266,424.642954,222.787280,406.407800,406.407800,90.000000
0.658914,18,19,0.545352,0.509020,0.608740,109.061850,3d c++,325.773116,187.804935,92.552511,109.061850,18.955281,4.606967,0.864418,47.000000,6.179583,-1.016480,36.613471,12.000000,0.157485,-2.227527,26.304848,-0.501842,-0.100921,-0.859052,2.303484,1.469704,-2.099503,424.642954,222.787280,406.407800,406.407800,90.000000
0.678445,18,20,0.393238,0.512336,0.602089,109.642107,3d c++,327.895054,190.997324,94.042747,109.642107,17.769317,4.621061,0.864418,47.000000,6.179583,-1.016480,36.613471,12.000000,0.246473,-2.085353,26.237743,-0.494426,-0.089073,-0.864644,2.310530,1.481605,-2.090242,424.642954,222.787280,406.407800,406.407800,90.000000
0.691285,18,20,0.329700,0.519487,0.594529,110.169529,3d c++,332.471978,194.626233,96.200889,110.169529,16.738174,4.622944,0.864418,47.000000,6.179583,-1.016480,36.613471,12.000000,0.438727,-1.921148,26.114702,-0.478405,-0.075389,-0.874897,2.311472,1.495336,-2.071189,424.642954,222.787280,406.407800,406.407800,90.000000
0.712097,18,21,0.257376,0.526712,0.582312,111.181360,3d c++,337.095621,200.490283,98.886280,111.181360,14.283428,4.646382,0.864418,47.000000,6.179583,-1.016480,36.613471,12.000000,0.630509,-1.663469,25.993246,-0.462423,-0.053916,-0.885019,2.323191,1.516854,-2.052282,424.642954,222.787280,406.407800,406.407800,90.000000
0.720533,18,21,0.397696,0.530254,0.579212,110.521499,3d c++,339.362549,201.978425,99.021322,110.521499,13.808157,4.610033,0.864430,47.000000,6.179583,-1.016480,36.613471,12.000000,0.725976,-1.596968,25.940083,-0.454467,-0.048374,-0.889449,2.305017,1.522403,-2.043168,424.642954,222.787280,406.407800,406.407800,90.000000
0.730103,18,21,0.991796,0.534966,0.569661,114.661241,3d c++,342.378541,206.562719,103.826717,114.661241,11.416748,4.772064,0.864059,47.000000,6.179583,-1.016480,36.613471,12.000000,0.844659,-1.399198,25.871399,-0.444577,-0.031893,-0.895173,2.386032,1.538898,-2.031751,424.642954,222.787280,406.407800,406.407800,90.000000
0.737933,18,22,1.000000,0.535982,0.570115,113.555147,3d c++,343.028589,206.344759,102.987605,113.555147,11.676776,4.723422,0.863638,47.000000,6.179583,-1.016480,36.613471,12.000000,0.873352,-1.407614,25.857499,-0.442186,-0.032594,-0.896331,2.361711,1.538196,-2.029093,424.642954,222.787280,406.407800,406.407800,90.000000
0.744830,18,22,1.000000,0.537427,0.569630,111.243238,3d c++,343.953536,206.577462,101.154264,111.243238,11.694298,4.623742,0.863778,47.000000,6.179583,-1.016480,36.613471,12.000000,0.915140,-1.396507,25.836587,-0.438704,-0.031669,-0.898074,2.311871,1.539122,-2.025197,424.642954,222.787280,406.407800,406.407800,90.000000
0.755971,18,22,1.000000,0.538297,0.568114,111.497768,3d c++,344.509940,207.305214,101.566729,111.497768,11.300763,4.632497,0.863928,47.000000,6.179583,-1.016480,36.613471,12.000000,0.937735,-1.365145,25.824520,-0.436821,-0.029055,-0.899079,2.316248,1.541737,-2.023063,424.642954,222.787280,406.407800,406.407800,90.000000
0.761392,18,22,1.000000,0.539012,0.566157,111.709682,3d c++,344.967523,208.244445,101.927094,111.709682,10.737425,4.639922,0.864064,47.000000,6.179583,-1.016480,36.613471,12.000000,0.956279,-1.324967,25.814307,-0.435275,-0.025707,-0.899930,2.319961,1.545086,-2.021300,424.642954,222.787280,406.407800,406.407800,90.000000
0.766660,18,23,1.000000,0.539251,0.563978,111.728324,3d c++,345.120448,209.290701,102.040787,111.728324,10.040006,4.640473,0.864338,47.000000,6.179583,-1.016480,36.613471,12.000000,0.962504,-1.280579,25.810122,-0.434757,-0.022008,-0.900279,2.320237,1.548786,-2.020681,424.642954,222.787280,406.407800,406.407800,90.000000
