timestamp,world_index,world_index_corrected,mico_link_base_x,mico_link_base_y,mico_link_base_z,mico_link_1_x,mico_link_1_y,mico_link_1_z,mico_link_2_x,mico_link_2_y,mico_link_2_z,mico_link_3_x,mico_link_3_y,mico_link_3_z,mico_link_4_x,mico_link_4_y,mico_link_4_z,mico_link_5_x,mico_link_5_y,mico_link_5_z,mico_link_hand_x,mico_link_hand_y,mico_link_hand_z,mico_end_effector_x,mico_end_effector_y,mico_end_effector_z,mico_fork_tip_x,mico_fork_tip_y,mico_fork_tip_z
0.125079937,3,3,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.137031309,4,4,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.148975766,4,4,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.161422306,5,5,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.173352397,5,5,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.185121313,5,5,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.197147389,6,6,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.209007581,6,6,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.220871762,6,6,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.233412962,7,7,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.245252612,7,7,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.257049108,7,7,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.269046287,8,8,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.280960645,8,8,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.293430994,8,8,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.305203605,9,9,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.317096752,9,9,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.328951783,10,10,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.341360397,10,10,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.353213029,10,10,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.365110335,11,11,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.377114931,11,11,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.389140967,11,11,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.401132518,12,12,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.413087716,12,12,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.425359585,12,12,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.437089075,13,13,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.449113025,13,13,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.460931843,13,13,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.473342023,14,14,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.485088407,14,14,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.497090997,15,15,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.508923791,15,15,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.521176455,15,15,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.533132369,16,16,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.545161228,16,16,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.557089657,16,16,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.568878023,17,17,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.581019770,17,17,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.593381353,17,17,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.605163342,18,18,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.617012450,18,18,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.628981669,18,18,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.640983552,18,19,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.652988824,18,19,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.664912030,18,20,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.677406418,18,20,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
0.689095594,18,20,0.0,0.0,0.0,0.0,0.0,0.1535,-5.07035613665374e-27,2.4508538192560407e-14,0.272,0.02260119141042465,-0.06040233589233173,0.5547379422107622,0.07121127142082882,-0.16620217845205354,0.5952824354955498,0.07403220465537444,-0.23989100359930754,0.5891795030771415,0.06284959209860419,-0.27725774365898426,0.5262992811173097,0.06335758295714225,-0.283005816005144,0.357698001141175,0.07159128277690444,-0.15159764017151506,0.3544434525552967
