timestamp,world_index,world_index_corrected,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
19.600309,573,588,1.000000,0.424171,0.503407,1519230678.918082-0 1519230678.922738-1,-13.637547,-1.874824,95.737887,19.891683,14.461850,-20.924157,-0.273473,-0.111326,0.955416,-40.361059,14.921222,-20.040009,0.222421,-0.161953,0.961405
19.604316,573,588,1.000000,0.424400,0.503950,1519230678.926096-0 1519230678.922738-1,-13.615850,-1.923879,95.829095,19.891683,14.461850,-20.924157,-0.273105,-0.111925,0.955451,-40.361059,14.921222,-20.040009,0.222421,-0.161953,0.961405
19.609955,573,588,1.000000,0.424435,0.504090,1519230678.926096-0 1519230678.934015-1,-13.604471,-1.935147,95.786030,19.891683,14.461850,-20.924157,-0.273105,-0.111925,0.955451,-40.361059,14.921222,-20.040009,0.222583,-0.162228,0.961321
19.617685,573,588,1.000000,0.423571,0.504415,1519230678.941556-0 1519230678.934015-1,-13.685088,-1.956479,95.431296,19.891683,14.461850,-20.924157,-0.274473,-0.113042,0.954927,-40.361059,14.921222,-20.040009,0.222583,-0.162228,0.961321
19.620170,573,588,1.000000,0.423435,0.504601,1519230678.941556-0 1519230678.938984-1,-13.726063,-1.975583,95.573480,19.891683,14.461850,-20.924157,-0.274473,-0.113042,0.954927,-40.361059,14.921222,-20.040009,0.221998,-0.162226,0.961457
19.624148,573,588,1.000000,0.423562,0.504859,1519230678.941556-0 1519230678.946940-1,-13.685486,-1.994856,95.424919,19.891683,14.461850,-20.924157,-0.274473,-0.113042,0.954927,-40.361059,14.921222,-20.040009,0.222576,-0.162863,0.961216
19.626416,573,588,1.000000,0.424464,0.505559,1519230678.946093-0 1519230678.946940-1,-13.600857,-2.063167,95.790056,19.891683,14.461850,-20.924157,-0.273037,-0.113355,0.955302,-40.361059,14.921222,-20.040009,0.222576,-0.162863,0.961216
19.630426,573,588,1.000000,0.424110,0.506064,1519230678.954113-0 1519230678.946940-1,-13.633812,-2.104046,95.642400,19.891683,14.461850,-20.924157,-0.273595,-0.114341,0.955025,-40.361059,14.921222,-20.040009,0.222576,-0.162863,0.961216
19.636302,574,589,1.000000,0.424046,0.506653,1519230678.954113-0 1519230678.958692-1,-13.650665,-2.156436,95.692005,19.891683,14.461850,-20.924157,-0.273595,-0.114341,0.955025,-40.361059,14.921222,-20.040009,0.222335,-0.163599,0.961147
19.644265,574,589,1.000000,0.424731,0.507642,1519230678.970039-0 1519230678.958692-1,-13.585942,-2.248694,95.968270,19.891683,14.461850,-20.924157,-0.272499,-0.115229,0.955231,-40.361059,14.921222,-20.040009,0.222335,-0.163599,0.961147
19.650367,574,589,1.000000,0.424716,0.507976,1519230678.970039-0 1519230678.970896-1,-13.589015,-2.277957,95.973318,19.891683,14.461850,-20.924157,-0.272499,-0.115229,0.955231,-40.361059,14.921222,-20.040009,0.222290,-0.164058,0.961078
19.658306,574,589,0.992383,0.425084,0.508956,1519230678.985917-0 1519230678.970896-1,-13.553884,-2.366978,96.120043,19.891683,14.461850,-20.924157,-0.271906,-0.116345,0.955265,-40.361059,14.921222,-20.040009,0.222290,-0.164058,0.961078
19.662184,574,589,0.992383,0.425127,0.509280,1519230678.985917-0 1519230678.978651-1,-13.539329,-2.393796,96.062087,19.891683,14.461850,-20.924157,-0.271906,-0.116345,0.955265,-40.361059,14.921222,-20.040009,0.222497,-0.164618,0.960935
19.664315,574,589,0.992383,0.425085,0.509796,1519230678.985917-0 1519230678.982915-1,-13.549792,-2.439668,96.090331,19.891683,14.461850,-20.924157,-0.271906,-0.116345,0.955265,-40.361059,14.921222,-20.040009,0.222347,-0.165292,0.960854
19.668234,574,589,0.992383,0.425021,0.510277,1519230678.985917-0 1519230678.990752-1,-13.567127,-2.483104,96.143812,19.891683,14.461850,-20.924157,-0.271906,-0.116345,0.955265,-40.361059,14.921222,-20.040009,0.222099,-0.165870,0.960812
19.669763,574,589,1.000000,0.424105,0.510661,1519230678.988974-0 1519230678.990752-1,-13.653088,-2.507163,95.764351,19.891683,14.461850,-20.924157,-0.273359,-0.117580,0.954699,-40.361059,14.921222,-20.040009,0.222099,-0.165870,0.960812
19.672345,575,590,1.000000,0.424409,0.511562,1519230678.994138-0 1519230678.990752-1,-13.624128,-2.588682,95.884587,19.891683,14.461850,-20.924157,-0.272869,-0.118630,0.954709,-40.361059,14.921222,-20.040009,0.222099,-0.165870,0.960812
19.677973,575,590,1.000000,0.424297,0.512137,1519230678.994138-0 1519230679.002008-1,-13.655972,-2.641794,95.987913,19.891683,14.461850,-20.924157,-0.272869,-0.118630,0.954709,-40.361059,14.921222,-20.040009,0.221645,-0.166491,0.960809
19.683287,575,590,1.000000,0.424317,0.513337,1519230679.004767-0 1519230679.002008-1,-13.653553,-2.746590,95.989500,19.891683,14.461850,-20.924157,-0.272827,-0.120320,0.954509,-40.361059,14.921222,-20.040009,0.221645,-0.166491,0.960809
19.688658,575,590,1.000000,0.424374,0.513885,1519230679.004767-0 1519230679.012750-1,-13.633297,-2.792059,95.907266,19.891683,14.461850,-20.924157,-0.272827,-0.120320,0.954509,-40.361059,14.921222,-20.040009,0.221932,-0.167408,0.960583
19.693347,575,590,1.000000,0.424269,0.514027,1519230679.014145-0 1519230679.012750-1,-13.643061,-2.803204,95.863369,19.891683,14.461850,-20.924157,-0.272993,-0.120600,0.954427,-40.361059,14.921222,-20.040009,0.221932,-0.167408,0.960583
19.694758,575,590,1.000000,0.424139,0.514612,1519230679.014145-0 1519230679.015572-1,-13.680563,-2.857958,95.986561,19.891683,14.461850,-20.924157,-0.272993,-0.120600,0.954427,-40.361059,14.921222,-20.040009,0.221398,-0.168007,0.960602
19.698719,575,590,1.000000,0.423865,0.515412,1519230679.022068-0 1519230679.015572-1,-13.705873,-2.924359,95.869150,19.891683,14.461850,-20.924157,-0.273421,-0.121940,0.954134,-40.361059,14.921222,-20.040009,0.221398,-0.168007,0.960602
19.702296,576,591,1.000000,0.423695,0.515940,1519230679.022068-0 1519230679.022724-1,-13.756349,-2.975810,96.039307,19.891683,14.461850,-20.924157,-0.273421,-0.121940,0.954134,-40.361059,14.921222,-20.040009,0.220681,-0.168443,0.960691
19.707236,576,591,1.000000,0.423572,0.516260,1519230679.031948-0 1519230679.022724-1,-13.767631,-3.002240,95.987053,19.891683,14.461850,-20.924157,-0.273613,-0.122486,0.954009,-40.361059,14.921222,-20.040009,0.220681,-0.168443,0.960691
19.713140,576,591,1.000000,0.423479,0.516728,1519230679.031948-0 1519230679.034534-1,-13.794659,-3.045920,96.074698,19.891683,14.461850,-20.924157,-0.273613,-0.122486,0.954009,-40.361059,14.921222,-20.040009,0.220297,-0.168942,0.960691
19.717329,576,591,1.000000,0.423807,0.518356,1519230679.040325-0 1519230679.034534-1,-13.763151,-3.192287,96.201125,19.891683,14.461850,-20.924157,-0.273078,-0.124554,0.953895,-40.361059,14.921222,-20.040009,0.220297,-0.168942,0.960691
19.721418,576,591,1.000000,0.423686,0.518709,1519230679.040325-0 1519230679.042712-1,-13.799476,-3.227354,96.324166,19.891683,14.461850,-20.924157,-0.273078,-0.124554,0.953895,-40.361059,14.921222,-20.040009,0.219783,-0.169218,0.960761
19.724641,576,591,1.000000,0.422687,0.517773,1519230679.046771-0 1519230679.042712-1,-13.893046,-3.132574,95.917045,19.891683,14.461850,-20.924157,-0.274669,-0.123965,0.953514,-40.361059,14.921222,-20.040009,0.219783,-0.169218,0.960761
19.728683,576,591,1.000000,0.422679,0.518175,1519230679.046771-0 1519230679.050796-1,-13.893575,-3.167545,95.911559,19.891683,14.461850,-20.924157,-0.274669,-0.123965,0.953514,-40.361059,14.921222,-20.040009,0.219774,-0.169792,0.960661
19.732364,577,592,1.000000,0.423473,0.518662,1519230679.054132-0 1519230679.050796-1,-13.819352,-3.220456,96.236525,19.891683,14.461850,-20.924157,-0.273406,-0.124068,0.953864,-40.361059,14.921222,-20.040009,0.219774,-0.169792,0.960661
19.736325,577,592,1.000000,0.423867,0.518012,1519230679.054132-0 1519230679.058719-1,-13.699904,-3.149644,95.823111,19.891683,14.461850,-20.924157,-0.273406,-0.124068,0.953864,-40.361059,14.921222,-20.040009,0.221468,-0.169615,0.960303
19.740342,577,592,1.000000,0.425455,0.518644,1519230679.062165-0 1519230679.058719-1,-13.550211,-3.225658,96.475951,19.891683,14.461850,-20.924157,-0.270878,-0.123787,0.954621,-40.361059,14.921222,-20.040009,0.221468,-0.169615,0.960303
19.746009,577,592,1.000000,0.425605,0.518736,1519230679.062165-0 1519230679.070054-1,-13.503235,-3.227939,96.305290,19.891683,14.461850,-20.924157,-0.270878,-0.123787,0.954621,-40.361059,14.921222,-20.040009,0.222136,-0.170046,0.960073
19.750523,577,592,1.000000,0.424922,0.519459,1519230679.071193-0 1519230679.070054-1,-13.567416,-3.281953,96.018351,19.891683,14.461850,-20.924157,-0.271959,-0.125321,0.954114,-40.361059,14.921222,-20.040009,0.222136,-0.170046,0.960073
19.756352,577,592,1.000000,0.424819,0.520103,1519230679.071193-0 1519230679.081711-1,-13.596114,-3.341414,96.109258,19.891683,14.461850,-20.924157,-0.271959,-0.125321,0.954114,-40.361059,14.921222,-20.040009,0.221726,-0.170786,0.960036
19.760538,577,592,1.000000,0.424911,0.520250,1519230679.079565-0 1519230679.081711-1,-13.587419,-3.355510,96.146239,19.891683,14.461850,-20.924157,-0.271812,-0.125462,0.954137,-40.361059,14.921222,-20.040009,0.221726,-0.170786,0.960036
19.765817,577,592,1.000000,0.424543,0.520437,1519230679.090125-0 1519230679.081711-1,-13.621957,-3.366729,95.993134,19.891683,14.461850,-20.924157,-0.272395,-0.125999,0.953900,-40.361059,14.921222,-20.040009,0.221726,-0.170786,0.960036
19.767485,578,593,1.000000,0.424431,0.520740,1519230679.090125-0 1519230679.085046-1,-13.655157,-3.397293,96.106212,19.891683,14.461850,-20.924157,-0.272395,-0.125999,0.953900,-40.361059,14.921222,-20.040009,0.221254,-0.171011,0.960105
19.770334,578,593,1.000000,0.424306,0.521080,1519230679.090125-0 1519230679.090745-1,-13.692623,-3.431623,96.233849,19.891683,14.461850,-20.924157,-0.272395,-0.125999,0.953900,-40.361059,14.921222,-20.040009,0.220722,-0.171261,0.960183
19.772311,578,593,1.000000,0.424849,0.521771,1519230679.094078-0 1519230679.090745-1,-13.641113,-3.499810,96.455386,19.891683,14.461850,-20.924157,-0.271525,-0.126578,0.954071,-40.361059,14.921222,-20.040009,0.220722,-0.171261,0.960183
19.776305,578,593,1.000000,0.424830,0.521996,1519230679.094078-0 1519230679.098732-1,-13.646172,-3.520121,96.469334,19.891683,14.461850,-20.924157,-0.271525,-0.126578,0.954071,-40.361059,14.921222,-20.040009,0.220650,-0.171553,0.960147
19.783575,578,593,1.000000,0.424540,0.521650,1519230679.108620-0 1519230679.098732-1,-13.673629,-3.485694,96.351027,19.891683,14.461850,-20.924157,-0.271989,-0.126302,0.953976,-40.361059,14.921222,-20.040009,0.220650,-0.171553,0.960147
19.787571,578,593,1.000000,0.424427,0.522001,1519230679.108620-0 1519230679.106723-1,-13.707250,-3.520691,96.464858,19.891683,14.461850,-20.924157,-0.271989,-0.126302,0.953976,-40.361059,14.921222,-20.040009,0.220174,-0.171845,0.960205
19.791577,578,593,1.000000,0.424408,0.522156,1519230679.108620-0 1519230679.114736-1,-13.712519,-3.534861,96.480837,19.891683,14.461850,-20.924157,-0.271989,-0.126302,0.953976,-40.361059,14.921222,-20.040009,0.220099,-0.172034,0.960188
19.794319,578,593,1.000000,0.424455,0.523819,1519230679.114104-0 1519230679.114736-1,-13.707305,-3.681238,96.490206,19.891683,14.461850,-20.924157,-0.271900,-0.128628,0.953690,-40.361059,14.921222,-20.040009,0.220099,-0.172034,0.960188
19.800282,579,594,1.000000,0.424722,0.523564,1519230679.126030-0 1519230679.114736-1,-13.682284,-3.662965,96.602988,19.891683,14.461850,-20.924157,-0.271478,-0.128070,0.953886,-40.361059,14.921222,-20.040009,0.220099,-0.172034,0.960188
19.806297,579,594,1.000000,0.424711,0.523683,1519230679.126030-0 1519230679.126766-1,-13.684927,-3.673729,96.610237,19.891683,14.461850,-20.924157,-0.271478,-0.128070,0.953886,-40.361059,14.921222,-20.040009,0.220061,-0.172188,0.960169
19.810211,579,594,1.000000,0.424895,0.523905,1519230679.133857-0 1519230679.126766-1,-13.667524,-3.695988,96.685377,19.891683,14.461850,-20.924157,-0.271185,-0.128250,0.953945,-40.361059,14.921222,-20.040009,0.220061,-0.172188,0.960169
19.814552,579,594,1.000000,0.424886,0.524059,1519230679.133857-0 1519230679.135449-1,-13.669428,-3.709700,96.689327,19.891683,14.461850,-20.924157,-0.271185,-0.128250,0.953945,-40.361059,14.921222,-20.040009,0.220034,-0.172397,0.960138
19.818629,579,594,1.000000,0.424911,0.524211,1519230679.142010-0 1519230679.135449-1,-13.667062,-3.723365,96.698534,19.891683,14.461850,-20.924157,-0.271145,-0.128447,0.953930,-40.361059,14.921222,-20.040009,0.220034,-0.172397,0.960138
19.825346,579,594,1.000000,0.424964,0.524248,1519230679.142010-0 1519230679.148883-1,-13.650357,-3.724282,96.637844,19.891683,14.461850,-20.924157,-0.271145,-0.128447,0.953930,-40.361059,14.921222,-20.040009,0.220270,-0.172555,0.960055
19.829110,579,594,1.000000,0.424382,0.524114,1519230679.149538-0 1519230679.148883-1,-13.705241,-3.703580,96.396426,19.891683,14.461850,-20.924157,-0.272070,-0.128684,0.953634,-40.361059,14.921222,-20.040009,0.220270,-0.172555,0.960055
19.830299,579,594,1.000000,0.424502,0.523935,1519230679.149538-0 1519230679.151261-1,-13.668597,-3.682944,96.268644,19.891683,14.461850,-20.924157,-0.272070,-0.128684,0.953634,-40.361059,14.921222,-20.040009,0.220789,-0.172528,0.959941
19.832886,580,595,1.000000,0.425448,0.524200,1519230679.154711-0 1519230679.151261-1,-13.579189,-3.720614,96.660574,19.891683,14.461850,-20.924157,-0.270564,-0.128365,0.954106,-40.361059,14.921222,-20.040009,0.220789,-0.172528,0.959941
19.836598,580,595,1.000000,0.425460,0.523888,1519230679.154711-0 1519230679.158686-1,-13.576777,-3.693065,96.657733,19.891683,14.461850,-20.924157,-0.270564,-0.128365,0.954106,-40.361059,14.921222,-20.040009,0.220824,-0.172096,0.960010
19.840322,580,595,1.000000,0.425340,0.523681,1519230679.162159-0 1519230679.158686-1,-13.588292,-3.673067,96.608701,19.891683,14.461850,-20.924157,-0.270758,-0.128160,0.954078,-40.361059,14.921222,-20.040009,0.220824,-0.172096,0.960010
19.845984,580,595,1.000000,0.425376,0.523484,1519230679.162159-0 1519230679.170010-1,-13.578100,-3.654428,96.575735,19.891683,14.461850,-20.924157,-0.270758,-0.128160,0.954078,-40.361059,14.921222,-20.040009,0.220969,-0.171877,0.960016
19.854032,580,595,1.000000,0.425436,0.523453,1519230679.178254-0 1519230679.170010-1,-13.572383,-3.652623,96.601179,19.891683,14.461850,-20.924157,-0.270662,-0.128071,0.954117,-40.361059,14.921222,-20.040009,0.220969,-0.171877,0.960016
19.859794,580,595,1.000000,0.425556,0.522989,1519230679.178254-0 1519230679.181535-1,-13.537503,-3.607360,96.484327,19.891683,14.461850,-20.924157,-0.270662,-0.128071,0.954117,-40.361059,14.921222,-20.040009,0.221464,-0.171430,0.959982
19.861620,580,595,0.840490,0.426451,0.522826,1519230679.181906-0 1519230679.181535-1,-13.452503,-3.606461,96.859206,19.891683,14.461850,-20.924157,-0.269238,-0.127180,0.954639,-40.361059,14.921222,-20.040009,0.221464,-0.171430,0.959982
19.863527,580,595,0.840490,0.426582,0.522492,1519230679.181906-0 1519230679.185350-1,-13.413384,-3.571899,96.723883,19.891683,14.461850,-20.924157,-0.269238,-0.127180,0.954639,-40.361059,14.921222,-20.040009,0.222020,-0.171196,0.959895
19.867627,581,596,1.000000,0.426514,0.522300,1519230679.190106-0 1519230679.185350-1,-13.420025,-3.554108,96.696353,19.891683,14.461850,-20.924157,-0.269349,-0.126959,0.954637,-40.361059,14.921222,-20.040009,0.222020,-0.171196,0.959895
19.870362,581,596,1.000000,0.426673,0.521652,1519230679.190106-0 1519230679.190820-1,-13.373948,-3.491362,96.541727,19.891683,14.461850,-20.924157,-0.269349,-0.126959,0.954637,-40.361059,14.921222,-20.040009,0.222677,-0.170557,0.959857
19.876317,581,596,1.000000,0.426921,0.521689,1519230679.202015-0 1519230679.190820-1,-13.350208,-3.498176,96.645160,19.891683,14.461850,-20.924157,-0.268952,-0.126827,0.954767,-40.361059,14.921222,-20.040009,0.222677,-0.170557,0.959857
19.881914,581,596,1.000000,0.427034,0.521474,1519230679.202015-0 1519230679.202015-1,-13.316502,-3.474961,96.527013,19.891683,14.461850,-20.924157,-0.268952,-0.126827,0.954767,-40.361059,14.921222,-20.040009,0.223158,-0.170463,0.959762
19.886272,581,596,1.000000,0.427218,0.520924,1519230679.202015-0 1519230679.210730-1,-13.262935,-3.420011,96.343088,19.891683,14.461850,-20.924157,-0.268952,-0.126827,0.954767,-40.361059,14.921222,-20.040009,0.223925,-0.170014,0.959663
19.889808,581,596,1.000000,0.427735,0.520640,1519230679.209088-0 1519230679.210730-1,-13.213548,-3.402453,96.559967,19.891683,14.461850,-20.924157,-0.268130,-0.126041,0.955102,-40.361059,14.921222,-20.040009,0.223925,-0.170014,0.959663
19.892324,581,596,1.000000,0.427506,0.520275,1519230679.214119-0 1519230679.210730-1,-13.235683,-3.367258,96.466782,19.891683,14.461850,-20.924157,-0.268498,-0.125692,0.955045,-40.361059,14.921222,-20.040009,0.223925,-0.170014,0.959663
19.896321,581,596,1.000000,0.427616,0.519855,1519230679.214119-0 1519230679.218723-1,-13.204027,-3.326633,96.359611,19.891683,14.461850,-20.924157,-0.268498,-0.125692,0.955045,-40.361059,14.921222,-20.040009,0.224379,-0.169614,0.959628
19.900304,582,597,1.000000,0.428978,0.520466,1519230679.222086-0 1519230679.218723-1,-13.072493,-3.399247,96.924851,19.891683,14.461850,-20.924157,-0.266317,-0.125550,0.955674,-40.361059,14.921222,-20.040009,0.224379,-0.169614,0.959628
19.904325,582,597,1.000000,0.429148,0.520137,1519230679.222086-0 1519230679.226765-1,-13.022445,-3.363992,96.747654,19.891683,14.461850,-20.924157,-0.266317,-0.125550,0.955674,-40.361059,14.921222,-20.040009,0.225097,-0.169462,0.959486
19.908322,582,597,1.000000,0.429385,0.519629,1519230679.230081-0 1519230679.226765-1,-12.999644,-3.322689,96.850281,19.891683,14.461850,-20.924157,-0.265940,-0.124652,0.955896,-40.361059,14.921222,-20.040009,0.225097,-0.169462,0.959486
19.913182,582,597,1.000000,0.429636,0.518912,1519230679.230081-0 1519230679.236485-1,-12.927036,-3.250914,96.597184,19.891683,14.461850,-20.924157,-0.265940,-0.124652,0.955896,-40.361059,14.921222,-20.040009,0.226142,-0.168901,0.959339
19.917887,582,597,1.000000,0.429985,0.518894,1519230679.239491-0 1519230679.236485-1,-12.893166,-3.254012,96.742960,19.891683,14.461850,-20.924157,-0.265382,-0.124367,0.956088,-40.361059,14.921222,-20.040009,0.226142,-0.168901,0.959339
19.920990,582,597,1.000000,0.430271,0.518154,1519230679.239491-0 1519230679.242690-1,-12.810784,-3.179211,96.453687,19.891683,14.461850,-20.924157,-0.265382,-0.124367,0.956088,-40.361059,14.921222,-20.040009,0.227333,-0.168371,0.959151
19.924312,582,597,1.000000,0.430907,0.517884,1519230679.246135-0 1519230679.242690-1,-12.748744,-3.163968,96.721147,19.891683,14.461850,-20.924157,-0.264364,-0.123509,0.956482,-40.361059,14.921222,-20.040009,0.227333,-0.168371,0.959151
19.928364,582,597,1.000000,0.431078,0.517259,1519230679.246135-0 1519230679.250794-1,-12.700586,-3.103592,96.554824,19.891683,14.461850,-20.924157,-0.264364,-0.123509,0.956482,-40.361059,14.921222,-20.040009,0.228031,-0.167788,0.959088
19.932337,583,598,1.000000,0.431858,0.517151,1519230679.254080-0 1519230679.250794-1,-12.624027,-3.104199,96.882012,19.891683,14.461850,-20.924157,-0.263112,-0.122772,0.956922,-40.361059,14.921222,-20.040009,0.228031,-0.167788,0.959088
19.936311,583,598,1.000000,0.432161,0.516636,1519230679.254080-0 1519230679.258743-1,-12.536595,-3.048756,96.566970,19.891683,14.461850,-20.924157,-0.263112,-0.122772,0.956922,-40.361059,14.921222,-20.040009,0.229301,-0.167620,0.958814
19.942276,583,598,1.000000,0.432556,0.516728,1519230679.266011-0 1519230679.258743-1,-12.497658,-3.061810,96.731244,19.891683,14.461850,-20.924157,-0.262478,-0.122608,0.957117,-40.361059,14.921222,-20.040009,0.229301,-0.167620,0.958814
19.947310,583,598,1.000000,0.432734,0.516185,1519230679.266011-0 1519230679.268809-1,-12.447282,-3.008443,96.553749,19.891683,14.461850,-20.924157,-0.262478,-0.122608,0.957117,-40.361059,14.921222,-20.040009,0.230036,-0.167172,0.958716
19.951494,583,598,1.000000,0.433249,0.516478,1519230679.274381-0 1519230679.268809-1,-12.396184,-3.040620,96.767238,19.891683,14.461850,-20.924157,-0.261648,-0.122639,0.957340,-40.361059,14.921222,-20.040009,0.230036,-0.167172,0.958716
19.955959,583,598,1.000000,0.433504,0.516090,1519230679.274381-0 1519230679.277738-1,-12.323123,-2.998163,96.501527,19.891683,14.461850,-20.924157,-0.261648,-0.122639,0.957340,-40.361059,14.921222,-20.040009,0.231105,-0.167097,0.958472
19.959822,583,598,1.000000,0.434487,0.515539,1519230679.282106-0 1519230679.277738-1,-12.225492,-2.962057,96.916202,19.891683,14.461850,-20.924157,-0.260070,-0.121119,0.957963,-40.361059,14.921222,-20.040009,0.231105,-0.167097,0.958472
19.962303,583,598,1.000000,0.434841,0.514959,1519230679.282106-0 1519230679.282700-1,-12.125284,-2.899813,96.550191,19.891683,14.461850,-20.924157,-0.260070,-0.121119,0.957963,-40.361059,14.921222,-20.040009,0.232576,-0.166929,0.958146
19.966306,584,599,1.000000,0.435473,0.515495,1519230679.290113-0 1519230679.282700-1,-12.061655,-2.954508,96.811624,19.891683,14.461850,-20.924157,-0.259047,-0.121406,0.958204,-40.361059,14.921222,-20.040009,0.232576,-0.166929,0.958146
19.972334,584,599,1.000000,0.435637,0.514986,1519230679.290113-0 1519230679.294755-1,-12.016311,-2.904850,96.649797,19.891683,14.461850,-20.924157,-0.259047,-0.121406,0.958204,-40.361059,14.921222,-20.040009,0.233244,-0.166501,0.958058
19.976310,584,599,1.000000,0.436521,0.515310,1519230679.298065-0 1519230679.294755-1,-11.927068,-2.944073,97.018708,19.891683,14.461850,-20.924157,-0.257618,-0.121202,0.958615,-40.361059,14.921222,-20.040009,0.233244,-0.166501,0.958058
19.980308,584,599,1.000000,0.436827,0.514679,1519230679.298065-0 1519230679.302753-1,-11.841787,-2.879061,96.706456,19.891683,14.461850,-20.924157,-0.257618,-0.121202,0.958615,-40.361059,14.921222,-20.040009,0.234505,-0.166167,0.957808
19.984300,584,599,1.000000,0.438529,0.515661,1519230679.306049-0 1519230679.302753-1,-11.667883,-2.986321,97.418462,19.891683,14.461850,-20.924157,-0.254855,-0.121317,0.959339,-40.361059,14.921222,-20.040009,0.234505,-0.166167,0.957808
19.988284,584,599,1.000000,0.438853,0.515247,1519230679.306049-0 1519230679.310719-1,-11.577734,-2.939266,97.079830,19.891683,14.461850,-20.924157,-0.254855,-0.121317,0.959339,-40.361059,14.921222,-20.040009,0.235843,-0.166177,0.957478
19.992295,584,599,1.000000,0.439163,0.514777,1519230679.314071-0 1519230679.310719-1,-11.546124,-2.901703,97.213569,19.891683,14.461850,-20.924157,-0.254355,-0.120415,0.959585,-40.361059,14.921222,-20.040009,0.235843,-0.166177,0.957478
19.996280,584,599,1.000000,0.439369,0.514508,1519230679.314071-0 1519230679.318690-1,-11.489044,-2.871526,96.998790,19.891683,14.461850,-20.924157,-0.254355,-0.120415,0.959585,-40.361059,14.921222,-20.040009,0.236693,-0.166177,0.957268
20.000290,585,600,0.881446,0.440676,0.515127,1519230679.322090-0 1519230679.318690-1,-11.353638,-2.942025,97.548842,19.891683,14.461850,-20.924157,-0.252227,-0.120309,0.960160,-40.361059,14.921222,-20.040009,0.236693,-0.166177,0.957268
20.004301,585,600,0.881446,0.441004,0.514543,1519230679.322090-0 1519230679.326713-1,-11.264203,-2.880227,97.212257,19.891683,14.461850,-20.924157,-0.252227,-0.120309,0.960160,-40.361059,14.921222,-20.040009,0.238030,-0.165945,0.956976
20.008311,585,600,1.000000,0.441202,0.514217,1519230679.330109-0 1519230679.326713-1,-11.243712,-2.853962,97.298278,19.891683,14.461850,-20.924157,-0.251906,-0.119696,0.960321,-40.361059,14.921222,-20.040009,0.238030,-0.165945,0.956976
20.013982,585,600,1.000000,0.441504,0.513786,1519230679.330109-0 1519230679.338057-1,-11.161555,-2.806776,96.986639,19.891683,14.461850,-20.924157,-0.251906,-0.119696,0.960321,-40.361059,14.921222,-20.040009,0.239264,-0.165888,0.956679
20.017977,585,600,1.000000,0.442352,0.514527,1519230679.338099-0 1519230679.338057-1,-11.072730,-2.882080,97.340732,19.891683,14.461850,-20.924157,-0.250521,-0.120108,0.960632,-40.361059,14.921222,-20.040009,0.239264,-0.165888,0.956679
20.020762,585,600,1.000000,0.442595,0.514249,1519230679.338099-0 1519230679.343626-1,-11.006677,-2.849997,97.087410,19.891683,14.461850,-20.924157,-0.250521,-0.120108,0.960632,-40.361059,14.921222,-20.040009,0.240259,-0.165941,0.956420
20.026763,585,600,1.000000,0.443158,0.514472,1519230679.350101-0 1519230679.343626-1,-10.947506,-2.876355,97.324353,19.891683,14.461850,-20.924157,-0.249602,-0.119999,0.960884,-40.361059,14.921222,-20.040009,0.240259,-0.165941,0.956420
20.030307,585,600,1.000000,0.443382,0.513861,1519230679.350101-0 1519230679.350713-1,-10.888307,-2.816009,97.103076,19.891683,14.461850,-20.924157,-0.249602,-0.119999,0.960884,-40.361059,14.921222,-20.040009,0.241155,-0.165473,0.956276
20.034301,586,601,1.000000,0.444019,0.514136,1519230679.358091-0 1519230679.350713-1,-10.820990,-2.847773,97.371419,19.891683,14.461850,-20.924157,-0.248561,-0.119907,0.961166,-40.361059,14.921222,-20.040009,0.241155,-0.165473,0.956276
20.038301,586,601,1.000000,0.444296,0.513661,1519230679.358091-0 1519230679.358713-1,-10.747103,-2.797550,97.088638,19.891683,14.461850,-20.924157,-0.248561,-0.119907,0.961166,-40.361059,14.921222,-20.040009,0.242276,-0.165302,0.956022
20.044136,586,601,1.000000,0.445667,0.514359,1519230679.369759-0 1519230679.358713-1,-10.601094,-2.875516,97.666970,19.891683,14.461850,-20.924157,-0.246315,-0.119861,0.961750,-40.361059,14.921222,-20.040009,0.242276,-0.165302,0.956022
20.049613,586,601,1.000000,0.445897,0.514130,1519230679.369759-0 1519230679.369668-1,-10.539875,-2.848122,97.427317,19.891683,14.461850,-20.924157,-0.246315,-0.119861,0.961750,-40.361059,14.921222,-20.040009,0.243208,-0.165398,0.955768
20.054158,586,601,1.000000,0.446098,0.513585,1519230679.369759-0 1519230679.378757-1,-10.487580,-2.794203,97.229036,19.891683,14.461850,-20.924157,-0.246315,-0.119861,0.961750,-40.361059,14.921222,-20.040009,0.244007,-0.164980,0.955637
20.058012,586,601,1.000000,0.446482,0.513672,1519230679.377468-0 1519230679.378757-1,-10.446419,-2.806455,97.391702,19.891683,14.461850,-20.924157,-0.245685,-0.119694,0.961932,-40.361059,14.921222,-20.040009,0.244007,-0.164980,0.955637
